,thingid,year,month,dayofmonth,hourofday,aggregatedata,avgtemperature,day,enddata,startdata,enddatatime,endtime,startdatatime,starttime,siteid,subcommunityid,Datetime,week
449770,43dc4fc1-b1c1-4291-947e-5a286996eb75,2019,7,13,11,881.47998046875,41.099998474121094,5,34340496.0,34339612.0,2019-07-13 11:59:59.999+04,2019-07-13 11:59:59.999+04,2019-07-13 11:00:00+04,2019-07-13 11:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2019-07-13 11:00:00+04,28
449794,43dc4fc1-b1c1-4291-947e-5a286996eb75,2019,7,13,10,909.9199829101562,37.79999923706055,5,34339612.0,34338704.0,2019-07-13 10:59:59.999+04,2019-07-13 10:59:59.999+04,2019-07-13 10:00:00+04,2019-07-13 10:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2019-07-13 10:00:00+04,28
449812,43dc4fc1-b1c1-4291-947e-5a286996eb75,2019,7,13,9,881.47998046875,36.099998474121094,5,34338704.0,34337820.0,2019-07-13 09:59:59.999+04,2019-07-13 09:59:59.999+04,2019-07-13 09:00:00+04,2019-07-13 09:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2019-07-13 09:00:00+04,28
449829,43dc4fc1-b1c1-4291-947e-5a286996eb75,2019,7,13,8,853.0499877929688,35.0,5,34337820.0,34336968.0,2019-07-13 08:59:59.999+04,2019-07-13 08:59:59.999+04,2019-07-13 08:00:00+04,2019-07-13 08:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2019-07-13 08:00:00+04,28
449852,43dc4fc1-b1c1-4291-947e-5a286996eb75,2019,7,13,7,824.6099853515625,33.900001525878906,5,34336968.0,34336144.0,2019-07-13 07:59:59.999+04,2019-07-13 07:59:59.999+04,2019-07-13 07:00:00+04,2019-07-13 07:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2019-07-13 07:00:00+04,28
449870,43dc4fc1-b1c1-4291-947e-5a286996eb75,2019,7,13,6,824.6199951171875,33.900001525878906,5,34336144.0,34335320.0,2019-07-13 06:59:59.999+04,2019-07-13 06:59:59.999+04,2019-07-13 06:00:00+04,2019-07-13 06:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2019-07-13 06:00:00+04,28
449894,43dc4fc1-b1c1-4291-947e-5a286996eb75,2019,7,13,5,796.1799926757812,35.0,5,34335320.0,34334524.0,2019-07-13 05:59:59.999+04,2019-07-13 05:59:59.999+04,2019-07-13 05:00:00+04,2019-07-13 05:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2019-07-13 05:00:00+04,28
449908,43dc4fc1-b1c1-4291-947e-5a286996eb75,2019,7,13,4,853.0499877929688,35.0,5,34334524.0,34333672.0,2019-07-13 04:59:59.999+04,2019-07-13 04:59:59.999+04,2019-07-13 04:00:00+04,2019-07-13 04:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2019-07-13 04:00:00+04,28
449922,43dc4fc1-b1c1-4291-947e-5a286996eb75,2019,7,13,3,909.9199829101562,33.900001525878906,5,34333672.0,34332760.0,2019-07-13 03:59:59.999+04,2019-07-13 03:59:59.999+04,2019-07-13 03:00:00+04,2019-07-13 03:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2019-07-13 03:00:00+04,28
449941,43dc4fc1-b1c1-4291-947e-5a286996eb75,2019,7,13,2,938.3499755859376,33.900001525878906,5,34332760.0,34331820.0,2019-07-13 02:59:59.999+04,2019-07-13 02:59:59.999+04,2019-07-13 02:00:00+04,2019-07-13 02:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2019-07-13 02:00:00+04,28
449964,43dc4fc1-b1c1-4291-947e-5a286996eb75,2019,7,13,1,881.47998046875,35.0,5,34331820.0,34330940.0,2019-07-13 01:59:59.999+04,2019-07-13 01:59:59.999+04,2019-07-13 01:00:00+04,2019-07-13 01:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2019-07-13 01:00:00+04,28
449970,43dc4fc1-b1c1-4291-947e-5a286996eb75,2019,7,13,0,938.3499755859376,36.099998474121094,5,34330940.0,34330004.0,2019-07-13 00:59:59.999+04,2019-07-13 00:59:59.999+04,2019-07-13 00:00:00+04,2019-07-13 00:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2019-07-13 00:00:00+04,28
450001,43dc4fc1-b1c1-4291-947e-5a286996eb75,2019,7,12,23,1080.530029296875,36.099998474121094,4,34330004.0,34328920.0,2019-07-12 23:59:59.999+04,2019-07-12 23:59:59.999+04,2019-07-12 23:00:00+04,2019-07-12 23:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2019-07-12 23:00:00+04,28
450007,43dc4fc1-b1c1-4291-947e-5a286996eb75,2019,7,12,22,1080.530029296875,35.0,4,34328920.0,34327840.0,2019-07-12 22:59:59.999+04,2019-07-12 22:59:59.999+04,2019-07-12 22:00:00+04,2019-07-12 22:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2019-07-12 22:00:00+04,28
450024,43dc4fc1-b1c1-4291-947e-5a286996eb75,2019,7,12,21,1080.530029296875,35.0,4,34327840.0,34326760.0,2019-07-12 21:59:59.999+04,2019-07-12 21:59:59.999+04,2019-07-12 21:00:00+04,2019-07-12 21:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2019-07-12 21:00:00+04,28
450047,43dc4fc1-b1c1-4291-947e-5a286996eb75,2019,7,12,20,1108.969970703125,35.0,4,34326760.0,34325652.0,2019-07-12 20:59:59.999+04,2019-07-12 20:59:59.999+04,2019-07-12 20:00:00+04,2019-07-12 20:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2019-07-12 20:00:00+04,28
450069,43dc4fc1-b1c1-4291-947e-5a286996eb75,2019,7,12,19,1080.530029296875,36.099998474121094,4,34325652.0,34324572.0,2019-07-12 19:59:59.999+04,2019-07-12 19:59:59.999+04,2019-07-12 19:00:00+04,2019-07-12 19:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2019-07-12 19:00:00+04,28
450073,43dc4fc1-b1c1-4291-947e-5a286996eb75,2019,7,12,18,1052.0899658203123,37.20000076293945,4,34324572.0,34323520.0,2019-07-12 18:59:59.999+04,2019-07-12 18:59:59.999+04,2019-07-12 18:00:00+04,2019-07-12 18:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2019-07-12 18:00:00+04,28
450104,43dc4fc1-b1c1-4291-947e-5a286996eb75,2019,7,12,17,1080.530029296875,38.900001525878906,4,34323520.0,34322440.0,2019-07-12 17:59:59.999+04,2019-07-12 17:59:59.999+04,2019-07-12 17:00:00+04,2019-07-12 17:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2019-07-12 17:00:00+04,28
450113,43dc4fc1-b1c1-4291-947e-5a286996eb75,2019,7,12,16,1108.9599609375,38.900001525878906,4,34322440.0,34321328.0,2019-07-12 16:59:59.999+04,2019-07-12 16:59:59.999+04,2019-07-12 16:00:00+04,2019-07-12 16:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2019-07-12 16:00:00+04,28
450149,43dc4fc1-b1c1-4291-947e-5a286996eb75,2019,7,12,15,1080.530029296875,37.79999923706055,4,34321328.0,34320248.0,2019-07-12 15:59:59.999+04,2019-07-12 15:59:59.999+04,2019-07-12 15:00:00+04,2019-07-12 15:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2019-07-12 15:00:00+04,28
450154,43dc4fc1-b1c1-4291-947e-5a286996eb75,2019,7,12,14,1108.9599609375,37.79999923706055,4,34320248.0,34319140.0,2019-07-12 14:59:59.999+04,2019-07-12 14:59:59.999+04,2019-07-12 14:00:00+04,2019-07-12 14:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2019-07-12 14:00:00+04,28
450169,43dc4fc1-b1c1-4291-947e-5a286996eb75,2019,7,12,13,1080.530029296875,37.79999923706055,4,34319140.0,34318060.0,2019-07-12 13:59:59.999+04,2019-07-12 13:59:59.999+04,2019-07-12 13:00:00+04,2019-07-12 13:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2019-07-12 13:00:00+04,28
450194,43dc4fc1-b1c1-4291-947e-5a286996eb75,2019,7,12,12,995.22998046875,38.900001525878906,4,34318060.0,34317064.0,2019-07-12 12:59:59.999+04,2019-07-12 12:59:59.999+04,2019-07-12 12:00:00+04,2019-07-12 12:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2019-07-12 12:00:00+04,28
450210,43dc4fc1-b1c1-4291-947e-5a286996eb75,2019,7,12,11,881.47998046875,38.900001525878906,4,34317064.0,34316184.0,2019-07-12 11:59:59.999+04,2019-07-12 11:59:59.999+04,2019-07-12 11:00:00+04,2019-07-12 11:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2019-07-12 11:00:00+04,28
450229,43dc4fc1-b1c1-4291-947e-5a286996eb75,2019,7,12,10,739.3099975585938,36.099998474121094,4,34316184.0,34315444.0,2019-07-12 10:59:59.999+04,2019-07-12 10:59:59.999+04,2019-07-12 10:00:00+04,2019-07-12 10:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2019-07-12 10:00:00+04,28
450253,43dc4fc1-b1c1-4291-947e-5a286996eb75,2019,7,12,9,682.4400024414062,35.0,4,34315444.0,34314760.0,2019-07-12 09:59:59.999+04,2019-07-12 09:59:59.999+04,2019-07-12 09:00:00+04,2019-07-12 09:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2019-07-12 09:00:00+04,28
450266,43dc4fc1-b1c1-4291-947e-5a286996eb75,2019,7,12,8,625.5700073242188,33.900001525878906,4,34314760.0,34314136.0,2019-07-12 08:59:59.999+04,2019-07-12 08:59:59.999+04,2019-07-12 08:00:00+04,2019-07-12 08:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2019-07-12 08:00:00+04,28
450273,43dc4fc1-b1c1-4291-947e-5a286996eb75,2019,7,12,7,625.5700073242188,32.799999237060554,4,34314136.0,34313508.0,2019-07-12 07:59:59.999+04,2019-07-12 07:59:59.999+04,2019-07-12 07:00:00+04,2019-07-12 07:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2019-07-12 07:00:00+04,28
450309,43dc4fc1-b1c1-4291-947e-5a286996eb75,2019,7,12,6,654.010009765625,32.200000762939446,4,34313508.0,34312856.0,2019-07-12 06:59:59.999+04,2019-07-12 06:59:59.999+04,2019-07-12 06:00:00+04,2019-07-12 06:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2019-07-12 06:00:00+04,28
450321,43dc4fc1-b1c1-4291-947e-5a286996eb75,2019,7,12,5,597.1300048828125,32.200000762939446,4,34312856.0,34312260.0,2019-07-12 05:59:59.999+04,2019-07-12 05:59:59.999+04,2019-07-12 05:00:00+04,2019-07-12 05:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2019-07-12 05:00:00+04,28
450352,43dc4fc1-b1c1-4291-947e-5a286996eb75,2019,7,12,4,625.5700073242188,32.799999237060554,4,34312260.0,34311632.0,2019-07-12 04:59:59.999+04,2019-07-12 04:59:59.999+04,2019-07-12 04:00:00+04,2019-07-12 04:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2019-07-12 04:00:00+04,28
450353,43dc4fc1-b1c1-4291-947e-5a286996eb75,2019,7,12,3,739.3099975585938,32.799999237060554,4,34311632.0,34310892.0,2019-07-12 03:59:59.999+04,2019-07-12 03:59:59.999+04,2019-07-12 03:00:00+04,2019-07-12 03:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2019-07-12 03:00:00+04,28
450374,43dc4fc1-b1c1-4291-947e-5a286996eb75,2019,7,12,2,767.75,33.900001525878906,4,34310892.0,34310124.0,2019-07-12 02:59:59.999+04,2019-07-12 02:59:59.999+04,2019-07-12 02:00:00+04,2019-07-12 02:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2019-07-12 02:00:00+04,28
450403,43dc4fc1-b1c1-4291-947e-5a286996eb75,2019,7,12,1,853.0499877929688,35.0,4,34310124.0,34309272.0,2019-07-12 01:59:59.999+04,2019-07-12 01:59:59.999+04,2019-07-12 01:00:00+04,2019-07-12 01:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2019-07-12 01:00:00+04,28
450411,43dc4fc1-b1c1-4291-947e-5a286996eb75,2019,7,12,0,853.0499877929688,35.0,4,34309272.0,34308420.0,2019-07-12 00:59:59.999+04,2019-07-12 00:59:59.999+04,2019-07-12 00:00:00+04,2019-07-12 00:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2019-07-12 00:00:00+04,28
450418,43dc4fc1-b1c1-4291-947e-5a286996eb75,2019,7,11,23,938.3599853515624,35.0,3,34308420.0,34307480.0,2019-07-11 23:59:59.999+04,2019-07-11 23:59:59.999+04,2019-07-11 23:00:00+04,2019-07-11 23:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2019-07-11 23:00:00+04,28
450452,43dc4fc1-b1c1-4291-947e-5a286996eb75,2019,7,11,22,938.3499755859376,36.099998474121094,3,34307480.0,34306544.0,2019-07-11 22:59:59.999+04,2019-07-11 22:59:59.999+04,2019-07-11 22:00:00+04,2019-07-11 22:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2019-07-11 22:00:00+04,28
450467,43dc4fc1-b1c1-4291-947e-5a286996eb75,2019,7,11,21,909.9199829101562,36.099998474121094,3,34306544.0,34305632.0,2019-07-11 21:59:59.999+04,2019-07-11 21:59:59.999+04,2019-07-11 21:00:00+04,2019-07-11 21:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2019-07-11 21:00:00+04,28
450474,43dc4fc1-b1c1-4291-947e-5a286996eb75,2019,7,11,20,881.47998046875,37.20000076293945,3,34305632.0,34304752.0,2019-07-11 20:59:59.999+04,2019-07-11 20:59:59.999+04,2019-07-11 20:00:00+04,2019-07-11 20:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2019-07-11 20:00:00+04,28
450506,43dc4fc1-b1c1-4291-947e-5a286996eb75,2019,7,11,19,909.9199829101562,37.20000076293945,3,34304752.0,34303840.0,2019-07-11 19:59:59.999+04,2019-07-11 19:59:59.999+04,2019-07-11 19:00:00+04,2019-07-11 19:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2019-07-11 19:00:00+04,28
450517,43dc4fc1-b1c1-4291-947e-5a286996eb75,2019,7,11,18,881.47998046875,38.900001525878906,3,34303840.0,34302960.0,2019-07-11 18:59:59.999+04,2019-07-11 18:59:59.999+04,2019-07-11 18:00:00+04,2019-07-11 18:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2019-07-11 18:00:00+04,28
450547,43dc4fc1-b1c1-4291-947e-5a286996eb75,2019,7,11,17,881.47998046875,40.0,3,34302960.0,34302080.0,2019-07-11 17:59:59.999+04,2019-07-11 17:59:59.999+04,2019-07-11 17:00:00+04,2019-07-11 17:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2019-07-11 17:00:00+04,28
450560,43dc4fc1-b1c1-4291-947e-5a286996eb75,2019,7,11,16,881.47998046875,42.20000076293945,3,34302080.0,34301196.0,2019-07-11 16:59:59.999+04,2019-07-11 16:59:59.999+04,2019-07-11 16:00:00+04,2019-07-11 16:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2019-07-11 16:00:00+04,28
450573,43dc4fc1-b1c1-4291-947e-5a286996eb75,2019,7,11,15,853.0499877929688,42.20000076293945,3,34301196.0,34300344.0,2019-07-11 15:59:59.999+04,2019-07-11 15:59:59.999+04,2019-07-11 15:00:00+04,2019-07-11 15:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2019-07-11 15:00:00+04,28
450595,43dc4fc1-b1c1-4291-947e-5a286996eb75,2019,7,11,14,824.6099853515625,41.099998474121094,3,34300344.0,34299520.0,2019-07-11 14:59:59.999+04,2019-07-11 14:59:59.999+04,2019-07-11 14:00:00+04,2019-07-11 14:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2019-07-11 14:00:00+04,28
450611,43dc4fc1-b1c1-4291-947e-5a286996eb75,2019,7,11,13,767.75,42.20000076293945,3,34299520.0,34298752.0,2019-07-11 13:59:59.999+04,2019-07-11 13:59:59.999+04,2019-07-11 13:00:00+04,2019-07-11 13:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2019-07-11 13:00:00+04,28
450628,43dc4fc1-b1c1-4291-947e-5a286996eb75,2019,7,11,12,767.739990234375,40.0,3,34298752.0,34297984.0,2019-07-11 12:59:59.999+04,2019-07-11 12:59:59.999+04,2019-07-11 12:00:00+04,2019-07-11 12:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2019-07-11 12:00:00+04,28
450649,43dc4fc1-b1c1-4291-947e-5a286996eb75,2019,7,11,11,710.8800048828125,38.900001525878906,3,34297984.0,34297272.0,2019-07-11 11:59:59.999+04,2019-07-11 11:59:59.999+04,2019-07-11 11:00:00+04,2019-07-11 11:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2019-07-11 11:00:00+04,28
450668,43dc4fc1-b1c1-4291-947e-5a286996eb75,2019,7,11,10,710.8800048828125,37.79999923706055,3,34297272.0,34296564.0,2019-07-11 10:59:59.999+04,2019-07-11 10:59:59.999+04,2019-07-11 10:00:00+04,2019-07-11 10:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2019-07-11 10:00:00+04,28
450672,43dc4fc1-b1c1-4291-947e-5a286996eb75,2019,7,11,9,682.4400024414062,36.099998474121094,3,34296564.0,34295880.0,2019-07-11 09:59:59.999+04,2019-07-11 09:59:59.999+04,2019-07-11 09:00:00+04,2019-07-11 09:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2019-07-11 09:00:00+04,28
450707,43dc4fc1-b1c1-4291-947e-5a286996eb75,2019,7,11,8,597.1400146484375,33.900001525878906,3,34295880.0,34295284.0,2019-07-11 08:59:59.999+04,2019-07-11 08:59:59.999+04,2019-07-11 08:00:00+04,2019-07-11 08:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2019-07-11 08:00:00+04,28
450714,43dc4fc1-b1c1-4291-947e-5a286996eb75,2019,7,11,7,625.5700073242188,32.200000762939446,3,34295284.0,34294656.0,2019-07-11 07:59:59.999+04,2019-07-11 07:59:59.999+04,2019-07-11 07:00:00+04,2019-07-11 07:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2019-07-11 07:00:00+04,28
450731,43dc4fc1-b1c1-4291-947e-5a286996eb75,2019,7,11,6,540.260009765625,31.10000038146973,3,34294656.0,34294116.0,2019-07-11 06:59:59.999+04,2019-07-11 06:59:59.999+04,2019-07-11 06:00:00+04,2019-07-11 06:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2019-07-11 06:00:00+04,28
450756,43dc4fc1-b1c1-4291-947e-5a286996eb75,2019,7,11,5,568.7000122070312,31.10000038146973,3,34294116.0,34293548.0,2019-07-11 05:59:59.999+04,2019-07-11 05:59:59.999+04,2019-07-11 05:00:00+04,2019-07-11 05:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2019-07-11 05:00:00+04,28
450774,43dc4fc1-b1c1-4291-947e-5a286996eb75,2019,7,11,4,682.4400024414062,32.200000762939446,3,34293548.0,34292864.0,2019-07-11 04:59:59.999+04,2019-07-11 04:59:59.999+04,2019-07-11 04:00:00+04,2019-07-11 04:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2019-07-11 04:00:00+04,28
450803,43dc4fc1-b1c1-4291-947e-5a286996eb75,2019,7,11,3,796.1799926757812,32.200000762939446,3,34292864.0,34292068.0,2019-07-11 03:59:59.999+04,2019-07-11 03:59:59.999+04,2019-07-11 03:00:00+04,2019-07-11 03:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2019-07-11 03:00:00+04,28
450811,43dc4fc1-b1c1-4291-947e-5a286996eb75,2019,7,11,2,853.0499877929688,32.200000762939446,3,34292068.0,34291216.0,2019-07-11 02:59:59.999+04,2019-07-11 02:59:59.999+04,2019-07-11 02:00:00+04,2019-07-11 02:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2019-07-11 02:00:00+04,28
450826,43dc4fc1-b1c1-4291-947e-5a286996eb75,2019,7,11,1,881.47998046875,32.799999237060554,3,34291216.0,34290336.0,2019-07-11 01:59:59.999+04,2019-07-11 01:59:59.999+04,2019-07-11 01:00:00+04,2019-07-11 01:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2019-07-11 01:00:00+04,28
450853,43dc4fc1-b1c1-4291-947e-5a286996eb75,2019,7,11,0,824.6199951171875,33.900001525878906,3,34290336.0,34289512.0,2019-07-11 00:59:59.999+04,2019-07-11 00:59:59.999+04,2019-07-11 00:00:00+04,2019-07-11 00:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2019-07-11 00:00:00+04,28
450864,43dc4fc1-b1c1-4291-947e-5a286996eb75,2019,7,10,23,909.9199829101562,33.900001525878906,2,34289512.0,34288600.0,2019-07-10 23:59:59.999+04,2019-07-10 23:59:59.999+04,2019-07-10 23:00:00+04,2019-07-10 23:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2019-07-10 23:00:00+04,28
450872,43dc4fc1-b1c1-4291-947e-5a286996eb75,2019,7,10,22,966.7899780273438,35.0,2,34288600.0,34287632.0,2019-07-10 22:59:59.999+04,2019-07-10 22:59:59.999+04,2019-07-10 22:00:00+04,2019-07-10 22:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2019-07-10 22:00:00+04,28
450908,43dc4fc1-b1c1-4291-947e-5a286996eb75,2019,7,10,21,1052.0899658203123,35.0,2,34287632.0,34286580.0,2019-07-10 21:59:59.999+04,2019-07-10 21:59:59.999+04,2019-07-10 21:00:00+04,2019-07-10 21:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2019-07-10 21:00:00+04,28
450913,43dc4fc1-b1c1-4291-947e-5a286996eb75,2019,7,10,20,1080.530029296875,35.0,2,34286580.0,34285500.0,2019-07-10 20:59:59.999+04,2019-07-10 20:59:59.999+04,2019-07-10 20:00:00+04,2019-07-10 20:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2019-07-10 20:00:00+04,28
450926,43dc4fc1-b1c1-4291-947e-5a286996eb75,2019,7,10,19,1108.9599609375,35.0,2,34285500.0,34284392.0,2019-07-10 19:59:59.999+04,2019-07-10 19:59:59.999+04,2019-07-10 19:00:00+04,2019-07-10 19:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2019-07-10 19:00:00+04,28
450953,43dc4fc1-b1c1-4291-947e-5a286996eb75,2019,7,10,18,1108.969970703125,35.0,2,34284392.0,34283284.0,2019-07-10 18:59:59.999+04,2019-07-10 18:59:59.999+04,2019-07-10 18:00:00+04,2019-07-10 18:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2019-07-10 18:00:00+04,28
450966,43dc4fc1-b1c1-4291-947e-5a286996eb75,2019,7,10,17,1108.9599609375,36.099998474121094,2,34283284.0,34282176.0,2019-07-10 17:59:59.999+04,2019-07-10 17:59:59.999+04,2019-07-10 17:00:00+04,2019-07-10 17:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2019-07-10 17:00:00+04,28
450990,43dc4fc1-b1c1-4291-947e-5a286996eb75,2019,7,10,16,1137.4000244140625,37.20000076293945,2,34282176.0,34281036.0,2019-07-10 16:59:59.999+04,2019-07-10 16:59:59.999+04,2019-07-10 16:00:00+04,2019-07-10 16:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2019-07-10 16:00:00+04,28
