,thingid,year,month,dayofmonth,hourofday,aggregatedata,avgtemperature,day,enddata,startdata,enddatatime,endtime,startdatatime,starttime,siteid,subcommunityid,Datetime,week
40353,43dc4fc1-b1c1-4291-947e-5a286996eb75,2021,3,1,15,311.0,26.80588150024414,1,42014500.0,42014188.0,2021-03-01 15:57:38.219+04,2021-03-01 15:59:59.999+04,2021-03-01 15:00:15.346+04,2021-03-01 15:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2021-03-01 15:00:00+04,9
40411,43dc4fc1-b1c1-4291-947e-5a286996eb75,2021,3,1,14,266.60000610351557,27.26111030578613,1,42014188.0,42013920.0,2021-03-01 14:57:14.3+04,2021-03-01 14:59:59.999+04,2021-03-01 14:02:53.578+04,2021-03-01 14:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2021-03-01 14:00:00+04,9
40441,43dc4fc1-b1c1-4291-947e-5a286996eb75,2021,3,1,13,275.5,27.1733341217041,1,42013920.0,42013644.0,2021-03-01 13:59:52.585+04,2021-03-01 13:59:59.999+04,2021-03-01 13:02:30.568+04,2021-03-01 13:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2021-03-01 13:00:00+04,9
40455,43dc4fc1-b1c1-4291-947e-5a286996eb75,2021,3,1,12,257.70001220703125,26.589473724365234,1,42013644.0,42013388.0,2021-03-01 12:59:29.546+04,2021-03-01 12:59:59.999+04,2021-03-01 12:02:09.844+04,2021-03-01 12:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2021-03-01 12:00:00+04,9
40506,43dc4fc1-b1c1-4291-947e-5a286996eb75,2021,3,1,11,235.3999938964844,25.88125038146973,1,42013388.0,42013152.0,2021-03-01 11:59:08.826+04,2021-03-01 11:59:59.999+04,2021-03-01 11:01:43.263+04,2021-03-01 11:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2021-03-01 11:00:00+04,9
40516,43dc4fc1-b1c1-4291-947e-5a286996eb75,2021,3,1,10,217.8000030517578,25.06842041015625,1,42013152.0,42012936.0,2021-03-01 10:58:42.798+04,2021-03-01 10:59:59.999+04,2021-03-01 10:01:20.978+04,2021-03-01 10:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2021-03-01 10:00:00+04,9
40566,43dc4fc1-b1c1-4291-947e-5a286996eb75,2021,3,1,9,191.0,23.75263214111328,1,42012936.0,42012744.0,2021-03-01 09:58:19.033+04,2021-03-01 09:59:59.999+04,2021-03-01 09:00:58.421+04,2021-03-01 09:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2021-03-01 09:00:00+04,9
40615,43dc4fc1-b1c1-4291-947e-5a286996eb75,2021,3,1,8,168.8000030517578,21.978946685791016,1,42012744.0,42012576.0,2021-03-01 08:57:57.406+04,2021-03-01 08:59:59.999+04,2021-03-01 08:00:33.075+04,2021-03-01 08:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2021-03-01 08:00:00+04,9
40618,43dc4fc1-b1c1-4291-947e-5a286996eb75,2021,3,1,7,182.1999969482422,21.63333320617676,1,42012576.0,42012392.0,2021-03-01 07:57:32.053+04,2021-03-01 07:59:59.999+04,2021-03-01 07:00:11.655+04,2021-03-01 07:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2021-03-01 07:00:00+04,9
40669,43dc4fc1-b1c1-4291-947e-5a286996eb75,2021,3,1,6,191.0,21.405555725097656,1,42012392.0,42012200.0,2021-03-01 06:57:10.624+04,2021-03-01 06:59:59.999+04,2021-03-01 06:02:49.536+04,2021-03-01 06:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2021-03-01 06:00:00+04,9
40710,43dc4fc1-b1c1-4291-947e-5a286996eb75,2021,3,1,5,213.3000030517578,21.770587921142575,1,42012200.0,42011988.0,2021-03-01 05:59:48.517+04,2021-03-01 05:59:59.999+04,2021-03-01 05:02:25.001+04,2021-03-01 05:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2021-03-01 05:00:00+04,9
40727,43dc4fc1-b1c1-4291-947e-5a286996eb75,2021,3,1,4,164.39999389648438,21.881250381469727,1,42011988.0,42011824.0,2021-03-01 04:59:23.973+04,2021-03-01 04:59:59.999+04,2021-03-01 04:02:01.785+04,2021-03-01 04:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2021-03-01 04:00:00+04,9
40772,43dc4fc1-b1c1-4291-947e-5a286996eb75,2021,3,1,3,159.89999389648438,22.233333587646484,1,42011824.0,42011664.0,2021-03-01 03:59:00.772+04,2021-03-01 03:59:59.999+04,2021-03-01 03:01:40.206+04,2021-03-01 03:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2021-03-01 03:00:00+04,9
40812,43dc4fc1-b1c1-4291-947e-5a286996eb75,2021,3,1,2,155.5,22.63684272766113,1,42011664.0,42011508.0,2021-03-01 02:58:39.124+04,2021-03-01 02:59:59.999+04,2021-03-01 02:01:16.998+04,2021-03-01 02:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2021-03-01 02:00:00+04,9
40826,43dc4fc1-b1c1-4291-947e-5a286996eb75,2021,3,1,1,173.3000030517578,22.790000915527344,1,42011508.0,42011336.0,2021-03-01 01:58:15.981+04,2021-03-01 01:59:59.999+04,2021-03-01 01:00:52.677+04,2021-03-01 01:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2021-03-01 01:00:00+04,9
40875,43dc4fc1-b1c1-4291-947e-5a286996eb75,2021,3,1,0,217.6999969482422,22.97222137451172,1,42011336.0,42011116.0,2021-03-01 00:57:51.655+04,2021-03-01 00:59:59.999+04,2021-03-01 00:00:31.732+04,2021-03-01 00:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2021-03-01 00:00:00+04,9
40911,43dc4fc1-b1c1-4291-947e-5a286996eb75,2021,2,28,23,213.3000030517578,23.02352905273437,7,42011116.0,42010904.0,2021-02-28 23:57:30.716+04,2021-02-28 23:59:59.999+04,2021-02-28 23:00:09.328+04,2021-02-28 23:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2021-02-28 23:00:00+04,8
40926,43dc4fc1-b1c1-4291-947e-5a286996eb75,2021,2,28,22,213.3000030517578,23.217647552490234,7,42010892.0,42010676.0,2021-02-28 22:57:08.312+04,2021-02-28 22:59:59.999+04,2021-02-28 22:02:47.887+04,2021-02-28 22:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2021-02-28 22:00:00+04,8
40978,43dc4fc1-b1c1-4291-947e-5a286996eb75,2021,2,28,21,213.1999969482422,23.29999923706055,7,42010676.0,42010464.0,2021-02-28 21:59:45.932+04,2021-02-28 21:59:59.999+04,2021-02-28 21:02:23.29+04,2021-02-28 21:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2021-02-28 21:00:00+04,8
41023,43dc4fc1-b1c1-4291-947e-5a286996eb75,2021,2,28,20,226.6000061035156,23.28947448730469,7,42010464.0,42010236.0,2021-02-28 20:59:22.257+04,2021-02-28 20:59:59.999+04,2021-02-28 20:02:00.155+04,2021-02-28 20:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2021-02-28 20:00:00+04,8
41030,43dc4fc1-b1c1-4291-947e-5a286996eb75,2021,2,28,19,240.0,23.33333396911621,7,42010236.0,42009996.0,2021-02-28 19:58:58.163+04,2021-02-28 19:59:59.999+04,2021-02-28 19:01:35.774+04,2021-02-28 19:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2021-02-28 19:00:00+04,8
41079,43dc4fc1-b1c1-4291-947e-5a286996eb75,2021,2,28,18,235.3999938964844,23.552631378173828,7,42009996.0,42009764.0,2021-02-28 18:58:34.115+04,2021-02-28 18:59:59.999+04,2021-02-28 18:01:14.13+04,2021-02-28 18:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2021-02-28 18:00:00+04,8
41125,43dc4fc1-b1c1-4291-947e-5a286996eb75,2021,2,28,17,266.60000610351557,24.1299991607666,7,42009764.0,42009496.0,2021-02-28 17:58:13.107+04,2021-02-28 17:59:59.999+04,2021-02-28 17:00:52.795+04,2021-02-28 17:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2021-02-28 17:00:00+04,8
41135,43dc4fc1-b1c1-4291-947e-5a286996eb75,2021,2,28,16,271.0,24.705263137817386,7,42009496.0,42009224.0,2021-02-28 16:57:51.764+04,2021-02-28 16:59:59.999+04,2021-02-28 16:00:31.885+04,2021-02-28 16:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2021-02-28 16:00:00+04,8
41179,43dc4fc1-b1c1-4291-947e-5a286996eb75,2021,2,28,15,284.3999938964844,25.399999618530273,7,42009224.0,42008940.0,2021-02-28 15:57:29.891+04,2021-02-28 15:59:59.999+04,2021-02-28 15:00:08.243+04,2021-02-28 15:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2021-02-28 15:00:00+04,8
41220,43dc4fc1-b1c1-4291-947e-5a286996eb75,2021,2,28,14,253.1999969482422,26.03750038146973,7,42008940.0,42008688.0,2021-02-28 14:57:07.172+04,2021-02-28 14:59:59.999+04,2021-02-28 14:02:47.045+04,2021-02-28 14:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2021-02-28 14:00:00+04,8
41239,43dc4fc1-b1c1-4291-947e-5a286996eb75,2021,2,28,13,271.10000610351557,26.572221755981445,7,42008688.0,42008416.0,2021-02-28 13:59:45.953+04,2021-02-28 13:59:59.999+04,2021-02-28 13:02:25.889+04,2021-02-28 13:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2021-02-28 13:00:00+04,8
41283,43dc4fc1-b1c1-4291-947e-5a286996eb75,2021,2,28,12,253.1999969482422,26.36111068725586,7,42008416.0,42008164.0,2021-02-28 12:59:24.877+04,2021-02-28 12:59:59.999+04,2021-02-28 12:02:04.969+04,2021-02-28 12:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2021-02-28 12:00:00+04,8
41325,43dc4fc1-b1c1-4291-947e-5a286996eb75,2021,2,28,11,248.8000030517578,25.520000457763672,7,42008164.0,42007916.0,2021-02-28 11:59:03.913+04,2021-02-28 11:59:59.999+04,2021-02-28 11:01:42.763+04,2021-02-28 11:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2021-02-28 11:00:00+04,8
41354,43dc4fc1-b1c1-4291-947e-5a286996eb75,2021,2,28,10,217.6999969482422,24.768421173095703,7,42007916.0,42007696.0,2021-02-28 10:58:41.356+04,2021-02-28 10:59:59.999+04,2021-02-28 10:01:15.424+04,2021-02-28 10:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2021-02-28 10:00:00+04,8
41398,43dc4fc1-b1c1-4291-947e-5a286996eb75,2021,2,28,9,204.3999938964844,23.61052703857422,7,42007696.0,42007492.0,2021-02-28 09:58:14.404+04,2021-02-28 09:59:59.999+04,2021-02-28 09:00:53.949+04,2021-02-28 09:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2021-02-28 09:00:00+04,8
41401,43dc4fc1-b1c1-4291-947e-5a286996eb75,2021,2,28,8,199.8999938964844,22.215789794921875,7,42007492.0,42007292.0,2021-02-28 08:57:51.943+04,2021-02-28 08:59:59.999+04,2021-02-28 08:00:31.385+04,2021-02-28 08:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2021-02-28 08:00:00+04,8
41452,43dc4fc1-b1c1-4291-947e-5a286996eb75,2021,2,28,7,195.5,21.8157901763916,7,42007292.0,42007096.0,2021-02-28 07:57:30.372+04,2021-02-28 07:59:59.999+04,2021-02-28 07:00:07.765+04,2021-02-28 07:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2021-02-28 07:00:00+04,8
41493,43dc4fc1-b1c1-4291-947e-5a286996eb75,2021,2,28,6,195.5,22.205554962158203,7,42007096.0,42006900.0,2021-02-28 06:57:06.748+04,2021-02-28 06:59:59.999+04,2021-02-28 06:02:45.02+04,2021-02-28 06:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2021-02-28 06:00:00+04,8
41512,43dc4fc1-b1c1-4291-947e-5a286996eb75,2021,2,28,5,208.8000030517578,22.51499938964844,7,42006900.0,42006692.0,2021-02-28 05:59:43.999+04,2021-02-28 05:59:59.999+04,2021-02-28 05:02:23.969+04,2021-02-28 05:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2021-02-28 05:00:00+04,8
41551,43dc4fc1-b1c1-4291-947e-5a286996eb75,2021,2,28,4,177.6999969482422,22.51666641235352,7,42006692.0,42006516.0,2021-02-28 04:59:22.939+04,2021-02-28 04:59:59.999+04,2021-02-28 04:02:01.969+04,2021-02-28 04:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2021-02-28 04:00:00+04,8
41593,43dc4fc1-b1c1-4291-947e-5a286996eb75,2021,2,28,3,173.3000030517578,22.531578063964844,7,42006516.0,42006340.0,2021-02-28 03:59:00.948+04,2021-02-28 03:59:59.999+04,2021-02-28 03:01:39.769+04,2021-02-28 03:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2021-02-28 03:00:00+04,8
41615,43dc4fc1-b1c1-4291-947e-5a286996eb75,2021,2,28,2,173.3000030517578,22.621051788330078,7,42006340.0,42006168.0,2021-02-28 02:58:38.752+04,2021-02-28 02:59:59.999+04,2021-02-28 02:01:17.855+04,2021-02-28 02:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2021-02-28 02:00:00+04,8
41654,43dc4fc1-b1c1-4291-947e-5a286996eb75,2021,2,28,1,168.8000030517578,22.76874923706055,7,42006168.0,42006000.0,2021-02-28 01:58:16.826+04,2021-02-28 01:59:59.999+04,2021-02-28 01:00:55.497+04,2021-02-28 01:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2021-02-28 01:00:00+04,8
41695,43dc4fc1-b1c1-4291-947e-5a286996eb75,2021,2,28,0,244.3999938964844,22.831579208374023,7,42006000.0,42005756.0,2021-02-28 00:57:53.685+04,2021-02-28 00:59:59.999+04,2021-02-28 00:00:31.553+04,2021-02-28 00:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2021-02-28 00:00:00+04,8
41713,43dc4fc1-b1c1-4291-947e-5a286996eb75,2021,2,27,23,248.8000030517578,22.8700008392334,6,42005756.0,42005504.0,2021-02-27 23:57:30.509+04,2021-02-27 23:59:59.999+04,2021-02-27 23:00:09.512+04,2021-02-27 23:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2021-02-27 23:00:00+04,8
41757,43dc4fc1-b1c1-4291-947e-5a286996eb75,2021,2,27,22,226.6000061035156,22.98823547363281,6,42005504.0,42005280.0,2021-02-27 22:57:08.485+04,2021-02-27 22:59:59.999+04,2021-02-27 22:02:49.001+04,2021-02-27 22:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2021-02-27 22:00:00+04,8
41800,43dc4fc1-b1c1-4291-947e-5a286996eb75,2021,2,27,21,253.1999969482422,23.125,6,42005280.0,42005028.0,2021-02-27 21:59:47.766+04,2021-02-27 21:59:59.999+04,2021-02-27 21:02:23.006+04,2021-02-27 21:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2021-02-27 21:00:00+04,8
41817,43dc4fc1-b1c1-4291-947e-5a286996eb75,2021,2,27,20,231.1000061035156,23.23749923706055,6,42005028.0,42004796.0,2021-02-27 20:59:21.599+04,2021-02-27 20:59:59.999+04,2021-02-27 20:02:01.838+04,2021-02-27 20:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2021-02-27 20:00:00+04,8
41862,43dc4fc1-b1c1-4291-947e-5a286996eb75,2021,2,27,19,248.8000030517578,23.42499923706055,6,42004796.0,42004548.0,2021-02-27 19:58:59.837+04,2021-02-27 19:59:59.999+04,2021-02-27 19:01:38.757+04,2021-02-27 19:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2021-02-27 19:00:00+04,8
41900,43dc4fc1-b1c1-4291-947e-5a286996eb75,2021,2,27,18,266.60000610351557,23.63500022888184,6,42004548.0,42004280.0,2021-02-27 18:58:37.022+04,2021-02-27 18:59:59.999+04,2021-02-27 18:01:15.682+04,2021-02-27 18:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2021-02-27 18:00:00+04,8
41919,43dc4fc1-b1c1-4291-947e-5a286996eb75,2021,2,27,17,279.89999389648443,24.0,6,42004280.0,42004000.0,2021-02-27 17:58:14.643+04,2021-02-27 17:59:59.999+04,2021-02-27 17:00:52.537+04,2021-02-27 17:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2021-02-27 17:00:00+04,8
41966,43dc4fc1-b1c1-4291-947e-5a286996eb75,2021,2,27,16,275.39999389648443,24.67368507385254,6,42004000.0,42003724.0,2021-02-27 16:57:51.497+04,2021-02-27 16:59:59.999+04,2021-02-27 16:00:30.254+04,2021-02-27 16:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2021-02-27 16:00:00+04,8
42005,43dc4fc1-b1c1-4291-947e-5a286996eb75,2021,2,27,15,275.5,25.20000076293945,6,42003724.0,42003448.0,2021-02-27 15:57:29.236+04,2021-02-27 15:59:59.999+04,2021-02-27 15:00:07.774+04,2021-02-27 15:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2021-02-27 15:00:00+04,8
42037,43dc4fc1-b1c1-4291-947e-5a286996eb75,2021,2,27,14,262.10000610351557,25.336841583251953,6,42003448.0,42003188.0,2021-02-27 14:57:06.764+04,2021-02-27 14:59:59.999+04,2021-02-27 14:02:46.142+04,2021-02-27 14:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2021-02-27 14:00:00+04,8
42067,43dc4fc1-b1c1-4291-947e-5a286996eb75,2021,2,27,13,266.60000610351557,25.478946685791016,6,42003188.0,42002920.0,2021-02-27 13:59:45.122+04,2021-02-27 13:59:59.999+04,2021-02-27 13:02:25.278+04,2021-02-27 13:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2021-02-27 13:00:00+04,8
42111,43dc4fc1-b1c1-4291-947e-5a286996eb75,2021,2,27,12,248.8000030517578,25.32631492614746,6,42002920.0,42002672.0,2021-02-27 12:59:24.246+04,2021-02-27 12:59:59.999+04,2021-02-27 12:02:00.106+04,2021-02-27 12:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2021-02-27 12:00:00+04,8
42138,43dc4fc1-b1c1-4291-947e-5a286996eb75,2021,2,27,11,253.3000030517578,24.684999465942386,6,42002672.0,42002420.0,2021-02-27 11:58:58.661+04,2021-02-27 11:59:59.999+04,2021-02-27 11:01:34.858+04,2021-02-27 11:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2021-02-27 11:00:00+04,8
42180,43dc4fc1-b1c1-4291-947e-5a286996eb75,2021,2,27,10,204.3000030517578,24.24736785888672,6,42002420.0,42002212.0,2021-02-27 10:58:33.851+04,2021-02-27 10:59:59.999+04,2021-02-27 10:01:11.393+04,2021-02-27 10:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2021-02-27 10:00:00+04,8
42187,43dc4fc1-b1c1-4291-947e-5a286996eb75,2021,2,27,9,204.3999938964844,23.420000076293945,6,42002212.0,42002008.0,2021-02-27 09:58:09.751+04,2021-02-27 09:59:59.999+04,2021-02-27 09:00:44.321+04,2021-02-27 09:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2021-02-27 09:00:00+04,8
42233,43dc4fc1-b1c1-4291-947e-5a286996eb75,2021,2,27,8,204.3999938964844,22.375,6,42002008.0,42001804.0,2021-02-27 08:57:43.037+04,2021-02-27 08:59:59.999+04,2021-02-27 08:00:20.341+04,2021-02-27 08:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2021-02-27 08:00:00+04,8
42280,43dc4fc1-b1c1-4291-947e-5a286996eb75,2021,2,27,7,191.0,22.205554962158203,6,42001804.0,42001616.0,2021-02-27 07:57:19.307+04,2021-02-27 07:59:59.999+04,2021-02-27 07:03:00.075+04,2021-02-27 07:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2021-02-27 07:00:00+04,8
42287,43dc4fc1-b1c1-4291-947e-5a286996eb75,2021,2,27,6,191.1000061035156,22.57368469238281,6,42001616.0,42001424.0,2021-02-27 06:59:59.057+04,2021-02-27 06:59:59.999+04,2021-02-27 06:02:36.039+04,2021-02-27 06:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2021-02-27 06:00:00+04,8
42332,43dc4fc1-b1c1-4291-947e-5a286996eb75,2021,2,27,5,213.1999969482422,22.683332443237305,6,42001424.0,42001208.0,2021-02-27 05:59:34.672+04,2021-02-27 05:59:59.999+04,2021-02-27 05:02:12.116+04,2021-02-27 05:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2021-02-27 05:00:00+04,8
42381,43dc4fc1-b1c1-4291-947e-5a286996eb75,2021,2,27,4,182.1999969482422,22.658823013305664,6,42001208.0,42001028.0,2021-02-27 04:59:10.929+04,2021-02-27 04:59:59.999+04,2021-02-27 04:01:49.958+04,2021-02-27 04:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2021-02-27 04:00:00+04,8
42393,43dc4fc1-b1c1-4291-947e-5a286996eb75,2021,2,27,3,186.6000061035156,22.5473690032959,6,42001028.0,42000840.0,2021-02-27 03:58:48.934+04,2021-02-27 03:59:59.999+04,2021-02-27 03:01:27.46+04,2021-02-27 03:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2021-02-27 03:00:00+04,8
42435,43dc4fc1-b1c1-4291-947e-5a286996eb75,2021,2,27,2,182.1999969482422,22.54117584228516,6,42000840.0,42000660.0,2021-02-27 02:58:25.7+04,2021-02-27 02:59:59.999+04,2021-02-27 02:01:02.713+04,2021-02-27 02:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2021-02-27 02:00:00+04,8
42486,43dc4fc1-b1c1-4291-947e-5a286996eb75,2021,2,27,1,191.0,22.622222900390625,6,42000660.0,42000468.0,2021-02-27 01:58:01.666+04,2021-02-27 01:59:59.999+04,2021-02-27 01:00:41.235+04,2021-02-27 01:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2021-02-27 01:00:00+04,8
42494,43dc4fc1-b1c1-4291-947e-5a286996eb75,2021,2,27,0,248.8000030517578,22.723529815673828,6,42000468.0,42000220.0,2021-02-27 00:57:39.35+04,2021-02-27 00:59:59.999+04,2021-02-27 00:00:17.517+04,2021-02-27 00:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2021-02-27 00:00:00+04,8
42535,43dc4fc1-b1c1-4291-947e-5a286996eb75,2021,2,26,23,244.3999938964844,22.70624923706055,5,42000220.0,41999976.0,2021-02-26 23:57:16.453+04,2021-02-26 23:59:59.999+04,2021-02-26 23:02:54.243+04,2021-02-26 23:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2021-02-26 23:00:00+04,8
42586,43dc4fc1-b1c1-4291-947e-5a286996eb75,2021,2,26,22,271.0,22.80588150024414,5,41999976.0,41999704.0,2021-02-26 22:59:53.226+04,2021-02-26 22:59:59.999+04,2021-02-26 22:02:33.352+04,2021-02-26 22:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2021-02-26 22:00:00+04,8
42591,43dc4fc1-b1c1-4291-947e-5a286996eb75,2021,2,26,21,266.60000610351557,22.85882377624512,5,41999704.0,41999436.0,2021-02-26 21:59:32.285+04,2021-02-26 21:59:59.999+04,2021-02-26 21:02:11.863+04,2021-02-26 21:00:00+04,f3cb9be4-dd55-4734-8583-bc7fe5a32199,e92358c0-8324-41ca-be4a-10ffe68acb0d,2021-02-26 21:00:00+04,8
